Scenario,Age0,Arm,Index,M,L,U
Vac_64,64,Vac,dC_Med_d,-9.655375019852855,-18.21306876435897,-6.386913673724186
Vac_64,64,Vac,dC_All_d,185.1960575880853,176.81308426655065,188.729387757647
Vac_64,64,Vac,dN_VacRZV_d,2,2,2
Vac_64,64,Vac,Thres20,66.81701739478112,46.344231031394074,110.47223851589567
Vac_64,64,Vac,Thres30,97.71128003894066,67.87779258438088,161.26421496737305
Vac_64,64,Vac,ICER,29908.881169925487,17513.11878013193,43675.15633172784
Vac_64,64,Vac1,N0,1,1,1
Vac_64,64,Vac1,AvtHZ,0.31634887423170827,0.21049832413480213,0.5969355071006626
Vac_64,64,Vac1,AvtDeath,0.2026867327110693,0.06927233386146249,0.820675709383967
Vac_64,64,Vac1,dQ_HZ_d,0.004753301877686986,0.0032389952178419543,0.008277349866238747
Vac_64,64,Vac1,dQ_Life_d,5.4500790952261013e-5,2.8281568365429166e-5,1.5214739502060758e-4
Vac_64,64,Vac1,dQ_All_d,0.0048103974591295895,0.003274648992240836,0.008417646960353409
Vac_64,64,Vac1,dC_Vac_d,85,85,85
Vac_64,64,Vac1,dC_VacRZV_d,85,85,85
Vac_64,64,Vac1,dC_Med_d,-7.28839587647958,-15.06102976459528,-4.751768588249964
Vac_64,64,Vac1,dC_All_d,102.53458138945287,94.97707601676133,105.5339201097487
Vac_64,64,Vac1,dN_VacRZV_d,1,1,1
Vac_64,64,Vac1,Thres20,103.55958355500917,70.41601233495517,183.6635107396552
Vac_64,64,Vac1,Thres30,151.79239611252768,103.2104869008376,268.35585893091616
Vac_64,64,Vac1,ICER,21373.301593174147,11237.879040394393,32206.828724484978
Vac_65,65,Vac,N0,1,1,1
Vac_65,65,Vac,AvtHZ,0.4287264031933772,0.2922239358684772,0.7263217950683879
Vac_65,65,Vac,AvtDeath,0.32579255728954865,0.11754245004754271,0.9156101313824697
Vac_65,65,Vac,dQ_HZ_d,0.006259794694602393,0.004396025289179213,0.010033810700369985
Vac_65,65,Vac,dQ_Life_d,8.316392887763868e-5,4.472390405227955e-5,1.925672839550696e-4
Vac_65,65,Vac,dQ_All_d,0.006342583859082929,0.004443834015281922,0.010202748451142439
Vac_65,65,Vac,dC_Vac_d,170,170,170
Vac_65,65,Vac,dC_VacRZV_d,170,170,170
Vac_65,65,Vac,dC_Med_d,-10.054270340120608,-18.51186117488658,-6.711365038029093
Vac_65,65,Vac,dC_All_d,185.04102997520383,176.864701497058,188.64959939099242
Vac_65,65,Vac,dN_VacRZV_d,2,2,2
Vac_65,65,Vac,Thres20,68.44824668639428,47.936795094644104,110.93048517003696
Vac_65,65,Vac,Thres30,100.31276063641535,70.0785978592433,161.97211273489884
Vac_65,65,Vac,ICER,29149.01233076348,17469.64021885701,42274.08781996988
Vac_65,65,Vac1,N0,1,1,1
Vac_65,65,Vac1,AvtHZ,0.32859275842530766,0.22025156948675137,0.6016792922478759
Vac_65,65,Vac1,AvtDeath,0.22137063951212915,0.08033746778194631,0.8229011235619464
Vac_65,65,Vac1,dQ_HZ_d,0.004864304606353647,0.003341469009024292,0.00830742543733059
Vac_65,65,Vac1,dQ_Life_d,6.000504011360874e-5,3.2342834227083724e-5,1.5851350043072365e-4
Vac_65,65,Vac1,dQ_All_d,0.004925802865441753,0.0033770596188739343,0.00842594042609468
Vac_65,65,Vac1,dC_Vac_d,85,85,85
Vac_65,65,Vac1,dC_VacRZV_d,85,85,85
Vac_65,65,Vac1,dC_Med_d,-7.626101696178928,-15.270505281924107,-4.972628337817538
Vac_65,65,Vac1,dC_All_d,102.45905248175062,95.00700095992673,105.54177282128742
Vac_65,65,Vac1,dN_VacRZV_d,1,1,1
Vac_65,65,Vac1,Thres20,106.24969537785995,72.63405729044553,184.06608318716235
Vac_65,65,Vac1,Thres30,155.4985738416912,106.45075770894101,268.6548894807972
Vac_65,65,Vac1,ICER,20823.435682683514,11196.537446972256,31239.188271267263
Vac_66,66,Vac,N0,1,1,1
Vac_66,66,Vac,AvtHZ,0.4432531059663939,0.30552975923100245,0.73058090844838
Vac_66,66,Vac,AvtDeath,0.3510271703348672,0.13561443258507958,0.9168681658185345
Vac_66,66,Vac,dQ_HZ_d,0.00638697625533796,0.004529086823987901,0.010022771940054137
Vac_66,66,Vac,dQ_Life_d,9.110840627446493e-5,5.0301075565828414e-5,1.999631721661732e-4
Vac_66,66,Vac,dQ_All_d,0.006489208050729722,0.004582029586554404,0.01020520509962357
Vac_66,66,Vac,dC_Vac_d,170,170,170
Vac_66,66,Vac,dC_VacRZV_d,170,170,170
Vac_66,66,Vac,dC_Med_d,-10.478313389628777,-18.786450959253326,-7.023853442277948
Vac_66,66,Vac,dC_All_d,184.8470273849779,176.8534501225775,188.54625447680314
Vac_66,66,Vac,dN_VacRZV_d,2,2,2
Vac_66,66,Vac,Thres20,70.09076398928025,49.56218303294456,110.97626168383968
Vac_66,66,Vac,Thres30,102.48389192814585,72.47075044042658,161.95242604278044
Vac_66,66,Vac,ICER,28573.253027134706,17474.803826561314,40878.121815518796
Vac_66,66,Vac1,N0,1,1,1
Vac_66,66,Vac1,AvtHZ,0.3406583493195072,0.23154404034311804,0.6065177514761768
Vac_66,66,Vac1,AvtDeath,0.24276762325775686,0.09314977515205261,0.8258544941663124
Vac_66,66,Vac1,dQ_HZ_d,0.004997107698849366,0.0034448011936517677,0.008295131508487753
Vac_66,66,Vac1,dQ_Life_d,6.591038146286365e-5,3.621714748964777e-5,1.643493706607657e-4
Vac_66,66,Vac1,dQ_All_d,0.0050677334081949965,0.0034827645284503995,0.008454318803193273
Vac_66,66,Vac1,dC_Vac_d,85,85,85
Vac_66,66,Vac1,dC_VacRZV_d,85,85,85
Vac_66,66,Vac1,dC_Med_d,-7.971544744113967,-15.484904716167264,-5.249120604788143
Vac_66,66,Vac1,dC_All_d,102.3371300721312,95.00290192361119,105.54336695737307
Vac_66,66,Vac1,dN_VacRZV_d,1,1,1
Vac_66,66,Vac1,Thres20,109.30902932884824,74.91371454776203,184.02570404406143
Vac_66,66,Vac1,Thres30,159.99397526799928,109.72668999357278,268.3817478012906
Vac_66,66,Vac1,ICER,20208.97224924698,11225.75140373067,30169.729101125897
Vac_67,67,Vac,N0,1,1,1
Vac_67,67,Vac,AvtHZ,0.4582888179047967,0.3198734498222948,0.7343629282431757
Vac_67,67,Vac,AvtDeath,0.3782014892121861,0.1549559448724032,0.9183290032439347
Vac_67,67,Vac,dQ_HZ_d,0.0065153717146711684,0.0046471798459391004,0.009980112401823754
Vac_67,67,Vac,dQ_Life_d,9.90558598124025e-5,5.6548473054185425e-5,2.074928347347349e-4
Vac_67,67,Vac,dQ_All_d,0.006616948276897183,0.004713538423076802,0.010190409248764576
Vac_67,67,Vac,dC_Vac_d,170,170,170
Vac_67,67,Vac,dC_VacRZV_d,170,170,170
Vac_67,67,Vac,dC_Med_d,-10.914086304271223,-18.95285725627576,-7.356563563623149
Vac_67,67,Vac,dC_All_d,184.62495345922224,176.91156139211023,188.45675839287284
Vac_67,67,Vac,dN_VacRZV_d,2,2,2
Vac_67,67,Vac,Thres20,71.69319142110601,50.88933573873777,110.94445774547837
Vac_67,67,Vac,Thres30,104.7245729761182,74.45702785412178,162.0466602890289
Vac_67,67,Vac,ICER,27898.412097216697,17452.20243515549,39653.78571698142
Vac_67,67,Vac1,N0,1,1,1
Vac_67,67,Vac1,AvtHZ,0.3539283376013488,0.24113813883291021,0.6109573985447485
Vac_67,67,Vac1,AvtDeath,0.266660000413976,0.1074137964542192,0.82753020200764
Vac_67,67,Vac1,dQ_HZ_d,0.005115786880805383,0.0035458594702752607,0.008290464754606328
Vac_67,67,Vac1,dQ_Life_d,7.212719371807452e-5,4.063544406323061e-5,1.7113428756161398e-4
Vac_67,67,Vac1,dQ_All_d,0.005182859278708207,0.0035887803816430086,0.008451813000116326
Vac_67,67,Vac1,dC_Vac_d,85,85,85
Vac_67,67,Vac1,dC_VacRZV_d,85,85,85
Vac_67,67,Vac1,dC_Med_d,-8.330086023801538,-15.726645049838094,-5.527646520777766
Vac_67,67,Vac1,dC_All_d,102.17496084744987,95.09328452932873,105.49652154875196
Vac_67,67,Vac1,dN_VacRZV_d,1,1,1
Vac_67,67,Vac1,Thres20,111.95515426582392,77.33661473581455,185.09247627786067
Vac_67,67,Vac1,Thres30,163.77283602499944,113.38148580911799,269.254471025535
Vac_67,67,Vac1,ICER,19691.945214014762,11283.84640350052,29202.11069383572
Vac_68,68,Vac,N0,1,1,1
Vac_68,68,Vac,AvtHZ,0.4717389931345718,0.334819828184476,0.7382297852868677
Vac_68,68,Vac,AvtDeath,0.40761650488609885,0.1782536436501913,0.9194815025056645
Vac_68,68,Vac,dQ_HZ_d,0.00664181335622754,0.004797658487735932,0.009882394358416965
Vac_68,68,Vac,dQ_Life_d,1.0737158804818847e-4,6.325646598739353e-5,2.1477900297837136e-4
Vac_68,68,Vac,dQ_All_d,0.006743545249171312,0.004875124323906288,0.010103036691321642
Vac_68,68,Vac,dC_Vac_d,170,170,170
Vac_68,68,Vac,dC_VacRZV_d,170,170,170
Vac_68,68,Vac,dC_Med_d,-11.359388305994676,-19.134320916734822,-7.77853483679508
Vac_68,68,Vac,dC_All_d,184.3762187885902,176.9371144862742,188.28008549170298
Vac_68,68,Vac,dN_VacRZV_d,2,2,2
Vac_68,68,Vac,Thres20,73.22936353057685,53.00105142076505,110.19942878058423
Vac_68,68,Vac,Thres30,106.89083672640601,77.37633119801178,160.77103251036107
Vac_68,68,Vac,ICER,27322.853819662956,17598.803186439545,38495.66529127828
Vac_68,68,Vac1,N0,1,1,1
Vac_68,68,Vac1,AvtHZ,0.3670546923869472,0.2510622523975428,0.6148807132764521
Vac_68,68,Vac1,AvtDeath,0.291579099707608,0.12376248237950878,0.8295703568723507
Vac_68,68,Vac1,dQ_HZ_d,0.005222654052803961,0.0036319526520074206,0.008276736092011633
Vac_68,68,Vac1,dQ_Life_d,7.906586873751564e-5,4.5257035481593985e-5,1.76521313815714e-4
Vac_68,68,Vac1,dQ_All_d,0.005307695010012381,0.0036873045848312635,0.00844193061589813
Vac_68,68,Vac1,dC_Vac_d,85,85,85
Vac_68,68,Vac1,dC_VacRZV_d,85,85,85
Vac_68,68,Vac1,dC_Med_d,-8.69707315559321,-16.016767591581782,-5.793812588887023
Vac_68,68,Vac1,dC_All_d,101.99277618204069,95.06412154789501,105.43479573727612
Vac_68,68,Vac1,dN_VacRZV_d,1,1,1
Vac_68,68,Vac1,Thres20,114.62303208321518,79.41226096126094,184.37050575688005
Vac_68,68,Vac1,Thres30,167.57861469914167,116.32453712524291,268.71744731411655
Vac_68,68,Vac1,ICER,19251.890791088517,11262.49287811939,28568.11342548632
Vac_69,69,Vac,N0,1,1,1
Vac_69,69,Vac,AvtHZ,0.48550897347026545,0.3485382279576978,0.7393422100130747
Vac_69,69,Vac,AvtDeath,0.4383200510995343,0.2032048929835585,0.9201683299975402
Vac_69,69,Vac,dQ_HZ_d,0.006743528513235552,0.004933655779321426,0.009823749716784923
Vac_69,69,Vac,dQ_Life_d,1.1616854601825821e-4,7.034070076432642e-5,2.21517948323946e-4
Vac_69,69,Vac,dQ_All_d,0.0068575674270459075,0.005018388024471055,0.01004675923038687
Vac_69,69,Vac,dC_Vac_d,170,170,170
Vac_69,69,Vac,dC_VacRZV_d,170,170,170
Vac_69,69,Vac,dC_Med_d,-11.781583115694925,-19.367867675007588,-8.10216197667484
Vac_69,69,Vac,dC_All_d,184.11391468712804,176.83847825951256,188.07508237742627
Vac_69,69,Vac,dN_VacRZV_d,2,2,2
Vac_69,69,Vac,Thres20,74.58262212963605,54.37053293000132,109.61175920607172
Vac_69,69,Vac,Thres30,108.78195349591878,79.56372007223594,159.6772096654903
Vac_69,69,Vac,ICER,26863.521547893677,17684.78776096202,37392.63678137494
Vac_69,69,Vac1,N0,1,1,1
Vac_69,69,Vac1,AvtHZ,0.3800477363489748,0.26165520406084264,0.6150124128348208
Vac_69,69,Vac1,AvtDeath,0.31603715730355875,0.14224107547346504,0.8306626677353914
Vac_69,69,Vac1,dQ_HZ_d,0.005332508502775183,0.00372734718744186,0.008184422691148933
Vac_69,69,Vac1,dQ_Life_d,8.650670265542004e-5,5.0681715662470594e-5,1.8173440322586382e-4
Vac_69,69,Vac1,dQ_All_d,0.005414595982711212,0.003779588052932148,0.008383039854134732
Vac_69,69,Vac1,dC_Vac_d,85,85,85
Vac_69,69,Vac1,dC_VacRZV_d,85,85,85
Vac_69,69,Vac1,dC_Med_d,-9.092694767289366,-16.136052338249407,-6.0699125099982645
Vac_69,69,Vac1,dC_All_d,101.77785577899252,95.05700978288951,105.34387913885692
Vac_69,69,Vac1,dN_VacRZV_d,1,1,1
Vac_69,69,Vac1,Thres20,117.24570430317729,81.66107038302262,183.96782072412284
Vac_69,69,Vac1,Thres30,171.4246019860808,119.45483219279248,268.2809908824104
Vac_69,69,Vac1,ICER,18817.589570398894,11324.405682016537,27682.15764083027
Vac_70,70,Vac,N0,1,1,1
Vac_70,70,Vac,AvtHZ,0.50160734420473,0.3629798268301111,0.7394324231819002
Vac_70,70,Vac,AvtDeath,0.47008438171121836,0.23086329357009225,0.9207264255002213
Vac_70,70,Vac,dQ_HZ_d,0.006831089382726649,0.005030077171761391,0.00973539835185793
Vac_70,70,Vac,dQ_Life_d,1.2615886663258635e-4,7.78636681100231e-5,2.2778071381610582e-4
Vac_70,70,Vac,dQ_All_d,0.006957956069027382,0.005117777023887671,0.009980432028259312
Vac_70,70,Vac,dC_Vac_d,170,170,170
Vac_70,70,Vac,dC_VacRZV_d,170,170,170
Vac_70,70,Vac,dC_Med_d,-12.288328060205206,-19.542051659380096,-8.487538384172472
Vac_70,70,Vac,dC_All_d,183.80441583768484,176.8174581213754,187.8089602023929
Vac_70,70,Vac,dN_VacRZV_d,2,2,2
Vac_70,70,Vac,Thres20,75.57543386663538,55.47583364864669,108.82568518311787
Vac_70,70,Vac,Thres30,110.34516956968909,81.09060809323994,158.5827626236219
Vac_70,70,Vac,ICER,26450.845266200005,17809.458486060135,36694.417597257125
Vac_70,70,Vac1,N0,1,1,1
Vac_70,70,Vac1,AvtHZ,0.39359066860683,0.27238485907366755,0.6214081325887021
Vac_70,70,Vac1,AvtDeath,0.3428912203712646,0.1627863980625334,0.8316605410968149
Vac_70,70,Vac1,dQ_HZ_d,0.005398646411938032,0.0038140345387586974,0.008181084035782018
Vac_70,70,Vac1,dQ_Life_d,9.438688232332737e-5,5.6595320614905016e-5,1.8693347816816082e-4
Vac_70,70,Vac1,dQ_All_d,0.005494100523232959,0.0038720726232786885,0.008363005693590875
Vac_70,70,Vac1,dC_Vac_d,85,85,85
Vac_70,70,Vac1,dC_VacRZV_d,85,85,85
Vac_70,70,Vac1,dC_Med_d,-9.500542659246168,-16.249019319307063,-6.372574604309959
Vac_70,70,Vac1,dC_All_d,101.54364545317631,95.09978762000293,105.16982355414659
Vac_70,70,Vac1,dN_VacRZV_d,1,1,1
Vac_70,70,Vac1,Thres20,119.54196336776266,84.3319681876104,183.2220394526442
Vac_70,70,Vac1,Thres30,174.56603918897355,123.0133426064947,266.8976323287755
Vac_70,70,Vac1,ICER,18459.068350089554,11433.556985107263,26995.12570943061
Vac_71,71,Vac,N0,1,1,1
Vac_71,71,Vac,AvtHZ,0.5173142603720771,0.3787827855143826,0.7428665341869853
Vac_71,71,Vac,AvtDeath,0.5015887732046233,0.26046146717968344,0.921468285302674
Vac_71,71,Vac,dQ_HZ_d,0.006887104262132796,0.005130402360222343,0.0096205957418669
Vac_71,71,Vac,dQ_Life_d,1.362804267124318e-4,8.624137695050216e-5,2.3386955924684642e-4
Vac_71,71,Vac,dQ_All_d,0.007013402336715657,0.00522075573754508,0.009863793517628982
Vac_71,71,Vac,dC_Vac_d,170,170,170
Vac_71,71,Vac,dC_VacRZV_d,170,170,170
Vac_71,71,Vac,dC_Med_d,-12.710745073587777,-19.662465042002935,-8.965448639673795
Vac_71,71,Vac,dC_All_d,183.44744455853578,176.83599417516584,187.54723098308443
Vac_71,71,Vac,dN_VacRZV_d,2,2,2
Vac_71,71,Vac,Thres20,76.54899057645282,56.71165426586521,108.07681611574432
Vac_71,71,Vac,Thres30,111.60880897330509,82.72430346858648,157.55329444079572
Vac_71,71,Vac,ICER,26138.059792732296,17966.5230118564,35783.1038108003
Vac_71,71,Vac1,N0,1,1,1
Vac_71,71,Vac1,AvtHZ,0.40638847134547673,0.283286459592619,0.6218494535943772
Vac_71,71,Vac1,AvtDeath,0.37021492267410755,0.18636769762151126,0.8329446992187632
Vac_71,71,Vac1,dQ_HZ_d,0.005475176466289172,0.0038832120425508288,0.008120946920011807
Vac_71,71,Vac1,dQ_Life_d,1.0254454858316109e-4,6.311794880042854e-5,1.9235239222745724e-4
Vac_71,71,Vac1,dQ_All_d,0.005582735894877899,0.003949454004804976,0.008337142968963417
Vac_71,71,Vac1,dC_Vac_d,85,85,85
Vac_71,71,Vac1,dC_VacRZV_d,85,85,85
Vac_71,71,Vac1,dC_Med_d,-9.886000945771203,-16.451515978073694,-6.668027320849558
Vac_71,71,Vac1,dC_All_d,101.2819775851531,94.9996708494239,104.93452309461284
Vac_71,71,Vac1,dN_VacRZV_d,1,1,1
Vac_71,71,Vac1,Thres20,121.69040493894083,86.3400390213702,182.4816695039091
Vac_71,71,Vac1,Thres30,177.31086170684068,126.11759664680208,265.85728631468464
Vac_71,71,Vac1,ICER,18153.0833571351,11513.478093038846,26430.928147212195
Vac_72,72,Vac,N0,1,1,1
Vac_72,72,Vac,AvtHZ,0.5330422134767898,0.3965033094339783,0.7456807324738215
Vac_72,72,Vac,AvtDeath,0.5332092305509366,0.2926655030975498,0.9221312858733663
Vac_72,72,Vac,dQ_HZ_d,0.006945639059188098,0.005222850574531264,0.009488628697505094
Vac_72,72,Vac,dQ_Life_d,1.461758264511559e-4,9.559377182539741e-5,2.4164850736894115e-4
Vac_72,72,Vac,dQ_All_d,0.007086896692483968,0.005321894116390569,0.009720563127805714
Vac_72,72,Vac,dC_Vac_d,170,170,170
